Candidate_Rank,Antecedent_Items,support,confidence,lift,leverage,conviction,Rule_Length,Family_Signature,Family_Count,Score,Mechanism_Axis,Mechanism_Families,Governance_Scene,Governance_Interpretation_Template,Interpretation_Boundary,Semantic_Duplicate_Flag
1,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞速度_VK___GT_50_0,0.20077821011673153,0.7865853658536587,1.1990061626594917,0.033324350103710904,1.611739855475265,2,speed_v0|speed_vk,2,1.5677801777636982,speed_energy,speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
362,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0,0.02840466926070039,0.7684210526315789,1.1713179746519322,0.004154491362473315,1.4853201273434733,4,crash_type|speed_v0|speed_vk,3,0.983743227830158,speed_energy,crash_type|speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
363,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车高_HOEHE___GT_1495_0,0.015175097276264591,0.8125,1.2385083036773428,0.002922375811897228,1.8345006485084305,4,age|crash_type|vehicle_size,3,0.9837337988285305,vehicle_geometry_vulnerability,age|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
364,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0,0.019844357976653695,0.7968749999999999,1.2146908362989322,0.003507396024163875,1.6933852140077812,4,age|crash_type|vehicle_mass,3,0.9836720967708433,vehicle_mass_speed_energy,age|crash_type|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
365,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||性别_GESCHL_3-男性,0.029182879377431907,0.7653061224489796,1.1665698307792867,0.004166906387681871,1.4656064963627133,4,age|bio|crash_type,3,0.983242502118756,vulnerability_demographic,age|bio|crash_type,individual demographic risk stratification,个体脆弱性—人口学分层轴线，适合作为年龄/性别等人群分层下的风险识别线索，不应解释为体格或可直接干预因素。,Individual vulnerability–demographic stratification axis; use as a demographic risk-stratification cue rather than a directly intervenable body-size mechanism.,0
366,VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||VEH_车高_HOEHE___GT_1495_0||身高估计_GROESPG___GT_170_0,0.018287937743190662,0.7580645161290323,1.1555313205525581,0.0024615058517161517,1.4217380025940336,3,bio|crash_type|vehicle_size,3,0.9814252005715749,vulnerability_body,bio|crash_type|vehicle_size,injury susceptibility stratification,个体脆弱性-体格轴线，适合作为伤害易感性分层线索，不应解释为可直接干预因果因素。,"Train-only mechanism label; vulnerability/body-size patterns are stratification signals, not directly intervenable causal factors.",0
367,FEATURE_Age_Over60||体重估计_GEWPG___GT_70_0,0.017120622568093387,0.7857142857142858,1.197678359600068,0.002825780859664796,1.6051880674448775,2,age|bio,2,0.9792394746784987,vulnerability_body,age|bio,injury susceptibility stratification,个体脆弱性-体格轴线，适合作为伤害易感性分层线索，不应解释为可直接干预因果因素。,"Train-only mechanism label; vulnerability/body-size patterns are stratification signals, not directly intervenable causal factors.",0
368,FEATURE_Age_Over60||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||公路分类_STRKL_1-公路以外的其他道路,0.018287937743190662,0.7966101694915254,1.2142871504111628,0.0032273009432391107,1.6911802853437095,4,age|crash_type|road_type,3,0.9784372581881865,crash_configuration,age|crash_type|road_type,conflict type and road-space redesign governance,碰撞构型轴线，适合支持冲突类型识别、交通组织和道路空间再设计。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",1
369,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞时的总重_GEWGES___GT_1497_5||路灯_STRABEL_0-无路灯,0.023735408560311283,0.7349397590361445,1.1202818391001728,0.0025484110281760487,1.2977007428369292,3,crash_type|light|vehicle_mass,3,0.976652402706635,vehicle_mass_speed_energy,crash_type|light|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
370,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||性别_GESCHL_3-男性,0.024124513618677044,0.775,1.1813463819691579,0.003703311178064772,1.5287505404236923,4,bio|crash_type|speed_vk,3,0.9763639240068128,vulnerability_demographic_speed,bio|crash_type|speed_vk,demographic speed-risk stratification,个体脆弱性—人口学/速度分层轴线，适合作为速度暴露下的人群分层风险线索，不应解释为体格机制。,Demographic speed-risk stratification signal; do not interpret sex or age strata as body-size mechanisms.,0
371,VEH_意识到危险前的初始速度_V0___GT_50_0||身高估计_GROESPG___GT_170_0,0.019844357976653695,0.7727272727272727,1.1778820230777527,0.0029968659631485726,1.5134630350194551,2,bio|speed_v0,2,0.9754851224906753,vulnerability_body,bio|speed_v0,injury susceptibility stratification,个体脆弱性-体格轴线，适合作为伤害易感性分层线索，不应解释为可直接干预因果因素。,"Train-only mechanism label; vulnerability/body-size patterns are stratification signals, not directly intervenable causal factors.",0
372,VEH_意识到危险前的初始速度_V0___GT_50_0||体重估计_GEWPG___GT_70_0||性别_GESCHL_3-男性,0.024124513618677044,0.7948717948717949,1.211637314840162,0.004213841239080078,1.6768482490272378,3,bio|speed_v0,2,0.975445090171609,vulnerability_body,bio|speed_v0,injury susceptibility stratification,个体脆弱性-体格轴线，适合作为伤害易感性分层线索，不应解释为可直接干预因果因素。,"Train-only mechanism label; vulnerability/body-size patterns are stratification signals, not directly intervenable causal factors.",0
373,FEATURE_Age_Over60||VEH_车宽_BREITE___GT_1800_0||VEH_车长_LAENGE___GT_4598_5||公路分类_STRKL_1-公路以外的其他道路,0.023346303501945526,0.759493670886076,1.1577098067480518,0.003180366091840907,1.430186360843744,4,age|road_type|vehicle_size,3,0.9739842647239517,vehicle_geometry_vulnerability,age|road_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
374,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车宽_BREITE___GT_1800_0||VEH_车长_LAENGE___GT_4598_5,0.036575875486381325,0.7230769230769231,1.1021991057578246,0.0033914215203863785,1.24210981409425,4,crash_type|speed_v0|vehicle_size,3,0.9738510413593219,vehicle_geometry_interaction,crash_type|speed_v0|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
375,VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车长_LAENGE___GT_4598_5||路灯_STRABEL_0-无路灯,0.019455252918287938,0.7352941176470589,1.1208219942781383,0.002097230843767506,1.2994379593601386,3,light|vehicle_mass|vehicle_size,3,0.9732961645823985,vehicle_geometry_interaction,light|vehicle_mass|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
376,VEH_车高_HOEHE___GT_1495_0||行驶车辆所在车道_FSTREIF_3-单向车道_单车道||路灯_STRABEL_0-无路灯,0.015953307392996108,0.7454545454545454,1.1363097163808906,0.0019137307150751699,1.3513062812673704,3,lane|light|vehicle_size,3,0.9718461190830163,vehicle_geometry_interaction,lane|light|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
377,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车长_LAENGE___GT_4598_5||VEH_车高_HOEHE___GT_1495_0,0.01906614785992218,0.7777777777777779,1.1855805983919865,0.002984450937940017,1.5478599221789893,4,crash_type|speed_vk|vehicle_size,3,0.9703444133652742,vehicle_geometry_interaction,crash_type|speed_vk|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
378,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车宽_BREITE___GT_1800_0||VEH_车长_LAENGE___GT_4598_5,0.029961089494163425,0.7403846153846154,1.1285815311616023,0.003413526321367471,1.3249171350338667,4,crash_type|speed_vk|vehicle_size,3,0.969302806392273,vehicle_geometry_interaction,crash_type|speed_vk|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
379,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车宽_BREITE___GT_1800_0,0.017509727626459144,0.7894736842105263,1.2034088780670538,0.0029596208875228985,1.6338521400778212,4,crash_type|speed_vk|vehicle_size,3,0.9690944361402002,vehicle_geometry_interaction,crash_type|speed_vk|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
380,行驶车辆所在车道_FSTREIF_3-单向车道_单车道||路灯_STRABEL_0-无路灯,0.02762645914396887,0.7395833333333334,1.1273601225780943,0.0031210162152341438,1.3208404669260703,2,lane|light,2,0.9685625874101667,lighting_visibility,lane|light,night lighting and visibility governance,照明-可视性轴线，适合支持夜间照明、路灯状态、反光设施和主动警示治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
381,性别_GESCHL_3-男性||行驶车辆所在车道_FSTREIF_3-单向车道_单车道||路灯_STRABEL_0-无路灯,0.019844357976653695,0.7285714285714285,1.110574478901881,0.001975805841117957,1.2672537374564814,3,bio|lane|light,3,0.9680860838069392,lighting_visibility,bio|lane|light,night lighting and visibility governance,照明-可视性轴线，适合支持夜间照明、路灯状态、反光设施和主动警示治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
382,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0,0.015175097276264591,0.7959183673469387,1.213232624010458,0.002667110781389573,1.6854474708171197,4,age|crash_type|vehicle_mass,3,0.9678118909194594,vehicle_mass_speed_energy,age|crash_type|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
383,FEATURE_Age_Over60||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||VEH_车长_LAENGE___GT_4598_5,0.020233463035019456,0.7761194029850746,1.1830527079902977,0.003130705991006677,1.5363942931258108,4,age|crash_type|vehicle_size,3,0.964987428023211,vehicle_geometry_vulnerability,age|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,1
384,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车宽_BREITE___GT_1800_0||VEH_车高_HOEHE___GT_1495_0,0.027237354085603113,0.7446808510638298,1.13513036016254,0.0032424412178836924,1.3472114137483786,4,crash_type|speed_v0|vehicle_size,3,0.9647121566826223,vehicle_geometry_interaction,crash_type|speed_v0|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
385,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0,0.03073929961089494,0.7821782178217822,1.1922882679727047,0.004957531529621945,1.5791298195967458,3,age|crash_type,2,0.96442386100637,crash_configuration,age|crash_type,conflict type and road-space redesign governance,碰撞构型轴线，适合支持冲突类型识别、交通组织和道路空间再设计。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
386,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车高_HOEHE___GT_1495_0,0.017120622568093387,0.7857142857142858,1.197678359600068,0.002825780859664796,1.6051880674448775,4,crash_type|speed_v0|vehicle_size,3,0.9642394746784987,vehicle_geometry_interaction,crash_type|speed_v0|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
