Position,Train_Raw_Column,Test_Raw_Column,Train_Sanitized_Column,Test_Sanitized_Column,Feature_Kind,Status
2173,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_28-28,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_28-28,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_28-28,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_28-28,categorical_dummy_or_binary,aligned
2174,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_29-29,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_29-29,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_29-29,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_29-29,categorical_dummy_or_binary,aligned
2175,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_3-3,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_3-3,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_3-3,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_3-3,categorical_dummy_or_binary,aligned
2176,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_30-30,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_30-30,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_30-30,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_30-30,categorical_dummy_or_binary,aligned
2177,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_31-31,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_31-31,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_31-31,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_31-31,categorical_dummy_or_binary,aligned
2178,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_32-32,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_32-32,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_32-32,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_32-32,categorical_dummy_or_binary,aligned
2179,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_33-33,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_33-33,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_33-33,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_33-33,categorical_dummy_or_binary,aligned
2180,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_34-34,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_34-34,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_34-34,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_34-34,categorical_dummy_or_binary,aligned
2181,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_35-35,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_35-35,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_35-35,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_35-35,categorical_dummy_or_binary,aligned
2182,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_36-36,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_36-36,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_36-36,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_36-36,categorical_dummy_or_binary,aligned
2183,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_37-37,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_37-37,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_37-37,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_37-37,categorical_dummy_or_binary,aligned
2184,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_38-38,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_38-38,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_38-38,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_38-38,categorical_dummy_or_binary,aligned
2185,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_39-39,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_39-39,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_39-39,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_39-39,categorical_dummy_or_binary,aligned
2186,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_4-4,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_4-4,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_4-4,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_4-4,categorical_dummy_or_binary,aligned
2187,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_41-41,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_41-41,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_41-41,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_41-41,categorical_dummy_or_binary,aligned
2188,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_42-42,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_42-42,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_42-42,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_42-42,categorical_dummy_or_binary,aligned
2189,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_43-43,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_43-43,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_43-43,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_43-43,categorical_dummy_or_binary,aligned
2190,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_44-44,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_44-44,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_44-44,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_44-44,categorical_dummy_or_binary,aligned
2191,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_45-45,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_45-45,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_45-45,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_45-45,categorical_dummy_or_binary,aligned
2192,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_46-46,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_46-46,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_46-46,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_46-46,categorical_dummy_or_binary,aligned
2193,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_47-47,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_47-47,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_47-47,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_47-47,categorical_dummy_or_binary,aligned
2194,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_48-48,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_48-48,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_48-48,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_48-48,categorical_dummy_or_binary,aligned
2195,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_49-49,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_49-49,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_49-49,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_49-49,categorical_dummy_or_binary,aligned
2196,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_5-5,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_5-5,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_5-5,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_5-5,categorical_dummy_or_binary,aligned
2197,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_50-50,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_50-50,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_50-50,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_50-50,categorical_dummy_or_binary,aligned
2198,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_51-51,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_51-51,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_51-51,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_51-51,categorical_dummy_or_binary,aligned
2199,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_52-52,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_52-52,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_52-52,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_52-52,categorical_dummy_or_binary,aligned
2200,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_6-6,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_6-6,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_6-6,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_6-6,categorical_dummy_or_binary,aligned
2201,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_7-7,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_7-7,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_7-7,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_7-7,categorical_dummy_or_binary,aligned
2202,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_8-8,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_8-8,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_8-8,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_8-8,categorical_dummy_or_binary,aligned
2203,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_99-未知,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_99-未知,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_99-未知,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_99-未知,categorical_dummy_or_binary,aligned
2204,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎生产星期(TIREWE2RL)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎生产星期_TIREWE2RL_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
2205,VEH_第二轴右侧轮胎纹深(TIREDE2R)_2-2,VEH_第二轴右侧轮胎纹深(TIREDE2R)_2-2,VEH_第二轴右侧轮胎纹深_TIREDE2R_2-2,VEH_第二轴右侧轮胎纹深_TIREDE2R_2-2,categorical_dummy_or_binary,aligned
2206,VEH_第二轴右侧轮胎纹深(TIREDE2R)_3-3,VEH_第二轴右侧轮胎纹深(TIREDE2R)_3-3,VEH_第二轴右侧轮胎纹深_TIREDE2R_3-3,VEH_第二轴右侧轮胎纹深_TIREDE2R_3-3,categorical_dummy_or_binary,aligned
2207,VEH_第二轴右侧轮胎纹深(TIREDE2R)_4-4,VEH_第二轴右侧轮胎纹深(TIREDE2R)_4-4,VEH_第二轴右侧轮胎纹深_TIREDE2R_4-4,VEH_第二轴右侧轮胎纹深_TIREDE2R_4-4,categorical_dummy_or_binary,aligned
2208,VEH_第二轴右侧轮胎纹深(TIREDE2R)_5-5,VEH_第二轴右侧轮胎纹深(TIREDE2R)_5-5,VEH_第二轴右侧轮胎纹深_TIREDE2R_5-5,VEH_第二轴右侧轮胎纹深_TIREDE2R_5-5,categorical_dummy_or_binary,aligned
2209,VEH_第二轴右侧轮胎纹深(TIREDE2R)_6-6,VEH_第二轴右侧轮胎纹深(TIREDE2R)_6-6,VEH_第二轴右侧轮胎纹深_TIREDE2R_6-6,VEH_第二轴右侧轮胎纹深_TIREDE2R_6-6,categorical_dummy_or_binary,aligned
2210,VEH_第二轴右侧轮胎纹深(TIREDE2R)_64-64,VEH_第二轴右侧轮胎纹深(TIREDE2R)_64-64,VEH_第二轴右侧轮胎纹深_TIREDE2R_64-64,VEH_第二轴右侧轮胎纹深_TIREDE2R_64-64,categorical_dummy_or_binary,aligned
2211,VEH_第二轴右侧轮胎纹深(TIREDE2R)_7-7,VEH_第二轴右侧轮胎纹深(TIREDE2R)_7-7,VEH_第二轴右侧轮胎纹深_TIREDE2R_7-7,VEH_第二轴右侧轮胎纹深_TIREDE2R_7-7,categorical_dummy_or_binary,aligned
2212,VEH_第二轴右侧轮胎纹深(TIREDE2R)_8-8,VEH_第二轴右侧轮胎纹深(TIREDE2R)_8-8,VEH_第二轴右侧轮胎纹深_TIREDE2R_8-8,VEH_第二轴右侧轮胎纹深_TIREDE2R_8-8,categorical_dummy_or_binary,aligned
2213,VEH_第二轴右侧轮胎纹深(TIREDE2R)_888-其他,VEH_第二轴右侧轮胎纹深(TIREDE2R)_888-其他,VEH_第二轴右侧轮胎纹深_TIREDE2R_888-其他,VEH_第二轴右侧轮胎纹深_TIREDE2R_888-其他,categorical_dummy_or_binary,aligned
2214,VEH_第二轴右侧轮胎纹深(TIREDE2R)_9-9,VEH_第二轴右侧轮胎纹深(TIREDE2R)_9-9,VEH_第二轴右侧轮胎纹深_TIREDE2R_9-9,VEH_第二轴右侧轮胎纹深_TIREDE2R_9-9,categorical_dummy_or_binary,aligned
2215,VEH_第二轴右侧轮胎纹深(TIREDE2R)_999-未知,VEH_第二轴右侧轮胎纹深(TIREDE2R)_999-未知,VEH_第二轴右侧轮胎纹深_TIREDE2R_999-未知,VEH_第二轴右侧轮胎纹深_TIREDE2R_999-未知,categorical_dummy_or_binary,aligned
2216,VEH_第二轴右侧轮胎纹深(TIREDE2R)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎纹深(TIREDE2R)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎纹深_TIREDE2R_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎纹深_TIREDE2R_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
2217,VEH_第二轴右侧轮胎胎压(TIREPR2R)_0-不适用,VEH_第二轴右侧轮胎胎压(TIREPR2R)_0-不适用,VEH_第二轴右侧轮胎胎压_TIREPR2R_0-不适用,VEH_第二轴右侧轮胎胎压_TIREPR2R_0-不适用,categorical_dummy_or_binary,aligned
2218,VEH_第二轴右侧轮胎胎压(TIREPR2R)_10-10,VEH_第二轴右侧轮胎胎压(TIREPR2R)_10-10,VEH_第二轴右侧轮胎胎压_TIREPR2R_10-10,VEH_第二轴右侧轮胎胎压_TIREPR2R_10-10,categorical_dummy_or_binary,aligned
2219,VEH_第二轴右侧轮胎胎压(TIREPR2R)_11-11,VEH_第二轴右侧轮胎胎压(TIREPR2R)_11-11,VEH_第二轴右侧轮胎胎压_TIREPR2R_11-11,VEH_第二轴右侧轮胎胎压_TIREPR2R_11-11,categorical_dummy_or_binary,aligned
2220,VEH_第二轴右侧轮胎胎压(TIREPR2R)_12-12,VEH_第二轴右侧轮胎胎压(TIREPR2R)_12-12,VEH_第二轴右侧轮胎胎压_TIREPR2R_12-12,VEH_第二轴右侧轮胎胎压_TIREPR2R_12-12,categorical_dummy_or_binary,aligned
2221,VEH_第二轴右侧轮胎胎压(TIREPR2R)_13-13,VEH_第二轴右侧轮胎胎压(TIREPR2R)_13-13,VEH_第二轴右侧轮胎胎压_TIREPR2R_13-13,VEH_第二轴右侧轮胎胎压_TIREPR2R_13-13,categorical_dummy_or_binary,aligned
2222,VEH_第二轴右侧轮胎胎压(TIREPR2R)_14-14,VEH_第二轴右侧轮胎胎压(TIREPR2R)_14-14,VEH_第二轴右侧轮胎胎压_TIREPR2R_14-14,VEH_第二轴右侧轮胎胎压_TIREPR2R_14-14,categorical_dummy_or_binary,aligned
2223,VEH_第二轴右侧轮胎胎压(TIREPR2R)_16-16,VEH_第二轴右侧轮胎胎压(TIREPR2R)_16-16,VEH_第二轴右侧轮胎胎压_TIREPR2R_16-16,VEH_第二轴右侧轮胎胎压_TIREPR2R_16-16,categorical_dummy_or_binary,aligned
2224,VEH_第二轴右侧轮胎胎压(TIREPR2R)_18-18,VEH_第二轴右侧轮胎胎压(TIREPR2R)_18-18,VEH_第二轴右侧轮胎胎压_TIREPR2R_18-18,VEH_第二轴右侧轮胎胎压_TIREPR2R_18-18,categorical_dummy_or_binary,aligned
2225,VEH_第二轴右侧轮胎胎压(TIREPR2R)_19-19,VEH_第二轴右侧轮胎胎压(TIREPR2R)_19-19,VEH_第二轴右侧轮胎胎压_TIREPR2R_19-19,VEH_第二轴右侧轮胎胎压_TIREPR2R_19-19,categorical_dummy_or_binary,aligned
2226,VEH_第二轴右侧轮胎胎压(TIREPR2R)_2-2,VEH_第二轴右侧轮胎胎压(TIREPR2R)_2-2,VEH_第二轴右侧轮胎胎压_TIREPR2R_2-2,VEH_第二轴右侧轮胎胎压_TIREPR2R_2-2,categorical_dummy_or_binary,aligned
2227,VEH_第二轴右侧轮胎胎压(TIREPR2R)_20-20,VEH_第二轴右侧轮胎胎压(TIREPR2R)_20-20,VEH_第二轴右侧轮胎胎压_TIREPR2R_20-20,VEH_第二轴右侧轮胎胎压_TIREPR2R_20-20,categorical_dummy_or_binary,aligned
2228,VEH_第二轴右侧轮胎胎压(TIREPR2R)_21-21,VEH_第二轴右侧轮胎胎压(TIREPR2R)_21-21,VEH_第二轴右侧轮胎胎压_TIREPR2R_21-21,VEH_第二轴右侧轮胎胎压_TIREPR2R_21-21,categorical_dummy_or_binary,aligned
2229,VEH_第二轴右侧轮胎胎压(TIREPR2R)_22-22,VEH_第二轴右侧轮胎胎压(TIREPR2R)_22-22,VEH_第二轴右侧轮胎胎压_TIREPR2R_22-22,VEH_第二轴右侧轮胎胎压_TIREPR2R_22-22,categorical_dummy_or_binary,aligned
2230,VEH_第二轴右侧轮胎胎压(TIREPR2R)_23-23,VEH_第二轴右侧轮胎胎压(TIREPR2R)_23-23,VEH_第二轴右侧轮胎胎压_TIREPR2R_23-23,VEH_第二轴右侧轮胎胎压_TIREPR2R_23-23,categorical_dummy_or_binary,aligned
2231,VEH_第二轴右侧轮胎胎压(TIREPR2R)_24-24,VEH_第二轴右侧轮胎胎压(TIREPR2R)_24-24,VEH_第二轴右侧轮胎胎压_TIREPR2R_24-24,VEH_第二轴右侧轮胎胎压_TIREPR2R_24-24,categorical_dummy_or_binary,aligned
2232,VEH_第二轴右侧轮胎胎压(TIREPR2R)_25-25,VEH_第二轴右侧轮胎胎压(TIREPR2R)_25-25,VEH_第二轴右侧轮胎胎压_TIREPR2R_25-25,VEH_第二轴右侧轮胎胎压_TIREPR2R_25-25,categorical_dummy_or_binary,aligned
2233,VEH_第二轴右侧轮胎胎压(TIREPR2R)_26-26,VEH_第二轴右侧轮胎胎压(TIREPR2R)_26-26,VEH_第二轴右侧轮胎胎压_TIREPR2R_26-26,VEH_第二轴右侧轮胎胎压_TIREPR2R_26-26,categorical_dummy_or_binary,aligned
2234,VEH_第二轴右侧轮胎胎压(TIREPR2R)_27-27,VEH_第二轴右侧轮胎胎压(TIREPR2R)_27-27,VEH_第二轴右侧轮胎胎压_TIREPR2R_27-27,VEH_第二轴右侧轮胎胎压_TIREPR2R_27-27,categorical_dummy_or_binary,aligned
2235,VEH_第二轴右侧轮胎胎压(TIREPR2R)_28-28,VEH_第二轴右侧轮胎胎压(TIREPR2R)_28-28,VEH_第二轴右侧轮胎胎压_TIREPR2R_28-28,VEH_第二轴右侧轮胎胎压_TIREPR2R_28-28,categorical_dummy_or_binary,aligned
2236,VEH_第二轴右侧轮胎胎压(TIREPR2R)_29-29,VEH_第二轴右侧轮胎胎压(TIREPR2R)_29-29,VEH_第二轴右侧轮胎胎压_TIREPR2R_29-29,VEH_第二轴右侧轮胎胎压_TIREPR2R_29-29,categorical_dummy_or_binary,aligned
2237,VEH_第二轴右侧轮胎胎压(TIREPR2R)_30-30,VEH_第二轴右侧轮胎胎压(TIREPR2R)_30-30,VEH_第二轴右侧轮胎胎压_TIREPR2R_30-30,VEH_第二轴右侧轮胎胎压_TIREPR2R_30-30,categorical_dummy_or_binary,aligned
2238,VEH_第二轴右侧轮胎胎压(TIREPR2R)_31-31,VEH_第二轴右侧轮胎胎压(TIREPR2R)_31-31,VEH_第二轴右侧轮胎胎压_TIREPR2R_31-31,VEH_第二轴右侧轮胎胎压_TIREPR2R_31-31,categorical_dummy_or_binary,aligned
2239,VEH_第二轴右侧轮胎胎压(TIREPR2R)_32-32,VEH_第二轴右侧轮胎胎压(TIREPR2R)_32-32,VEH_第二轴右侧轮胎胎压_TIREPR2R_32-32,VEH_第二轴右侧轮胎胎压_TIREPR2R_32-32,categorical_dummy_or_binary,aligned
2240,VEH_第二轴右侧轮胎胎压(TIREPR2R)_33-33,VEH_第二轴右侧轮胎胎压(TIREPR2R)_33-33,VEH_第二轴右侧轮胎胎压_TIREPR2R_33-33,VEH_第二轴右侧轮胎胎压_TIREPR2R_33-33,categorical_dummy_or_binary,aligned
2241,VEH_第二轴右侧轮胎胎压(TIREPR2R)_35-35,VEH_第二轴右侧轮胎胎压(TIREPR2R)_35-35,VEH_第二轴右侧轮胎胎压_TIREPR2R_35-35,VEH_第二轴右侧轮胎胎压_TIREPR2R_35-35,categorical_dummy_or_binary,aligned
2242,VEH_第二轴右侧轮胎胎压(TIREPR2R)_36-36,VEH_第二轴右侧轮胎胎压(TIREPR2R)_36-36,VEH_第二轴右侧轮胎胎压_TIREPR2R_36-36,VEH_第二轴右侧轮胎胎压_TIREPR2R_36-36,categorical_dummy_or_binary,aligned
2243,VEH_第二轴右侧轮胎胎压(TIREPR2R)_38-38,VEH_第二轴右侧轮胎胎压(TIREPR2R)_38-38,VEH_第二轴右侧轮胎胎压_TIREPR2R_38-38,VEH_第二轴右侧轮胎胎压_TIREPR2R_38-38,categorical_dummy_or_binary,aligned
2244,VEH_第二轴右侧轮胎胎压(TIREPR2R)_47-47,VEH_第二轴右侧轮胎胎压(TIREPR2R)_47-47,VEH_第二轴右侧轮胎胎压_TIREPR2R_47-47,VEH_第二轴右侧轮胎胎压_TIREPR2R_47-47,categorical_dummy_or_binary,aligned
2245,VEH_第二轴右侧轮胎胎压(TIREPR2R)_6-6,VEH_第二轴右侧轮胎胎压(TIREPR2R)_6-6,VEH_第二轴右侧轮胎胎压_TIREPR2R_6-6,VEH_第二轴右侧轮胎胎压_TIREPR2R_6-6,categorical_dummy_or_binary,aligned
2246,VEH_第二轴右侧轮胎胎压(TIREPR2R)_777-0,VEH_第二轴右侧轮胎胎压(TIREPR2R)_777-0,VEH_第二轴右侧轮胎胎压_TIREPR2R_777-0,VEH_第二轴右侧轮胎胎压_TIREPR2R_777-0,categorical_dummy_or_binary,aligned
2247,VEH_第二轴右侧轮胎胎压(TIREPR2R)_999-未知,VEH_第二轴右侧轮胎胎压(TIREPR2R)_999-未知,VEH_第二轴右侧轮胎胎压_TIREPR2R_999-未知,VEH_第二轴右侧轮胎胎压_TIREPR2R_999-未知,categorical_dummy_or_binary,aligned
2248,VEH_第二轴右侧轮胎胎压(TIREPR2R)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎胎压(TIREPR2R)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎胎压_TIREPR2R_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎胎压_TIREPR2R_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
2249,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_1-未损坏,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_1-未损坏,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_1-未损坏,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_1-未损坏,categorical_dummy_or_binary,aligned
2250,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_11-爆胎，具体未知,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_11-爆胎，具体未知,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_11-爆胎，具体未知,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_11-爆胎，具体未知,categorical_dummy_or_binary,aligned
2251,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_12-撞击挤压,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_12-撞击挤压,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_12-撞击挤压,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_12-撞击挤压,categorical_dummy_or_binary,aligned
2252,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_3-单侧磨损,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_3-单侧磨损,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_3-单侧磨损,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_3-单侧磨损,categorical_dummy_or_binary,aligned
2253,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_5-中间磨损,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_5-中间磨损,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_5-中间磨损,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_5-中间磨损,categorical_dummy_or_binary,aligned
2254,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_6-多孔，老化,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_6-多孔，老化,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_6-多孔，老化,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_6-多孔，老化,categorical_dummy_or_binary,aligned
2255,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_8-其他,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_8-其他,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_8-其他,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_8-其他,categorical_dummy_or_binary,aligned
2256,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎胎面状态(TIREDA2R)_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_MISSING_OR_UNKNOWN,VEH_第二轴右侧轮胎胎面状态_TIREDA2R_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
2257,VEH_碰撞物体(KONOBJ)_0,VEH_碰撞物体(KONOBJ)_0,VEH_碰撞物体_KONOBJ_0,VEH_碰撞物体_KONOBJ_0,categorical_dummy_or_binary,aligned
2258,VEH_碰撞物体(KONOBJ)_MISSING_OR_UNKNOWN,VEH_碰撞物体(KONOBJ)_MISSING_OR_UNKNOWN,VEH_碰撞物体_KONOBJ_MISSING_OR_UNKNOWN,VEH_碰撞物体_KONOBJ_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
2259,VEH_碰撞物体(KONOBJ)_石柱,VEH_碰撞物体(KONOBJ)_石柱,VEH_碰撞物体_KONOBJ_石柱,VEH_碰撞物体_KONOBJ_石柱,categorical_dummy_or_binary,aligned
2260,VEH_本次碰撞前的驶离道路(ABKOM)_2-未驶离道路,VEH_本次碰撞前的驶离道路(ABKOM)_2-未驶离道路,VEH_本次碰撞前的驶离道路_ABKOM_2-未驶离道路,VEH_本次碰撞前的驶离道路_ABKOM_2-未驶离道路,categorical_dummy_or_binary,aligned
2261,VEH_本次碰撞前的驶离道路(ABKOM)_3-向右侧驶离,VEH_本次碰撞前的驶离道路(ABKOM)_3-向右侧驶离,VEH_本次碰撞前的驶离道路_ABKOM_3-向右侧驶离,VEH_本次碰撞前的驶离道路_ABKOM_3-向右侧驶离,categorical_dummy_or_binary,aligned
2262,VEH_本次碰撞前的驶离道路(ABKOM)_4-向左侧驶离,VEH_本次碰撞前的驶离道路(ABKOM)_4-向左侧驶离,VEH_本次碰撞前的驶离道路_ABKOM_4-向左侧驶离,VEH_本次碰撞前的驶离道路_ABKOM_4-向左侧驶离,categorical_dummy_or_binary,aligned
